batch,signer_id,label,normalized_label,landmark_path,stickman_video_path,has_stickman_video,frame_count,first_pose_points,first_left_hand_points,first_right_hand_points,first_face_points,pose_frame_pct,left_hand_frame_pct,right_hand_frame_pct,face_frame_pct,both_hands_missing_frame_pct,sample_flags
Batch 2,166,REMEMBER,remember,KSL-Dataset/Pose Data/Batch 2/166/Extract/Landmarks/REMEMBER.npy,KSL-Dataset/Pose Data/Batch 2/166/Extract/Stickmans/REMEMBER.mp4,True,59,33,0,21,468,100.0,54.24,94.92,100.0,1.69,
Batch 2,166,REPORT,report,KSL-Dataset/Pose Data/Batch 2/166/Extract/Landmarks/REPORT.npy,KSL-Dataset/Pose Data/Batch 2/166/Extract/Stickmans/REPORT.mp4,True,30,33,0,21,468,100.0,46.67,80.0,100.0,16.67,
Batch 2,166,SCHOOL,school,KSL-Dataset/Pose Data/Batch 2/166/Extract/Landmarks/SCHOOL.npy,KSL-Dataset/Pose Data/Batch 2/166/Extract/Stickmans/SCHOOL.mp4,True,54,33,0,0,468,100.0,57.41,51.85,100.0,37.04,
Batch 2,166,SILENCE,silence,KSL-Dataset/Pose Data/Batch 2/166/Extract/Landmarks/SILENCE.npy,KSL-Dataset/Pose Data/Batch 2/166/Extract/Stickmans/SILENCE.mp4,True,42,33,0,21,468,100.0,0.0,100.0,100.0,0.0,left_hand_missing_all_frames
Batch 2,166,STUDENT,student,KSL-Dataset/Pose Data/Batch 2/166/Extract/Landmarks/STUDENT.npy,KSL-Dataset/Pose Data/Batch 2/166/Extract/Stickmans/STUDENT.mp4,True,56,33,0,21,468,100.0,75.0,92.86,100.0,3.57,
Batch 2,166,TEAM,team,KSL-Dataset/Pose Data/Batch 2/166/Extract/Landmarks/TEAM.npy,KSL-Dataset/Pose Data/Batch 2/166/Extract/Stickmans/TEAM.mp4,True,41,33,21,21,468,100.0,100.0,100.0,100.0,0.0,
Batch 2,166,TIME,time,KSL-Dataset/Pose Data/Batch 2/166/Extract/Landmarks/TIME.npy,KSL-Dataset/Pose Data/Batch 2/166/Extract/Stickmans/TIME.mp4,True,81,33,21,21,468,100.0,100.0,87.65,100.0,0.0,
Batch 2,166,TRUE,true,KSL-Dataset/Pose Data/Batch 2/166/Extract/Landmarks/TRUE.npy,KSL-Dataset/Pose Data/Batch 2/166/Extract/Stickmans/TRUE.mp4,True,30,33,21,21,468,100.0,100.0,96.67,100.0,0.0,
Batch 2,166,WANT,want,KSL-Dataset/Pose Data/Batch 2/166/Extract/Landmarks/WANT.npy,KSL-Dataset/Pose Data/Batch 2/166/Extract/Stickmans/WANT.mp4,True,23,33,0,21,468,100.0,0.0,100.0,100.0,0.0,left_hand_missing_all_frames
Batch 2,166,WHO,who,KSL-Dataset/Pose Data/Batch 2/166/Extract/Landmarks/WHO.npy,KSL-Dataset/Pose Data/Batch 2/166/Extract/Stickmans/WHO.mp4,True,32,33,21,21,468,100.0,100.0,96.88,100.0,0.0,
Batch 2,166,WIN,win,KSL-Dataset/Pose Data/Batch 2/166/Extract/Landmarks/WIN.npy,KSL-Dataset/Pose Data/Batch 2/166/Extract/Stickmans/WIN.mp4,True,33,33,21,21,468,100.0,93.94,78.79,100.0,0.0,
Batch 2,166,WISE,wise,KSL-Dataset/Pose Data/Batch 2/166/Extract/Landmarks/WISE.npy,KSL-Dataset/Pose Data/Batch 2/166/Extract/Stickmans/WISE.mp4,True,34,33,0,21,468,100.0,0.0,97.06,100.0,2.94,left_hand_missing_all_frames
Batch 2,166,WORSHIP,worship,KSL-Dataset/Pose Data/Batch 2/166/Extract/Landmarks/WORSHIP.npy,KSL-Dataset/Pose Data/Batch 2/166/Extract/Stickmans/WORSHIP.mp4,True,34,33,21,21,468,100.0,94.12,100.0,100.0,0.0,
Batch 2,167,ALL,all,KSL-Dataset/Pose Data/Batch 2/167/Extract/Landmarks/ALL.npy,KSL-Dataset/Pose Data/Batch 2/167/Extract/Stickmans/ALL.mp4,True,33,33,21,21,468,100.0,100.0,78.79,100.0,0.0,
Batch 2,167,ALWAYS,always,KSL-Dataset/Pose Data/Batch 2/167/Extract/Landmarks/ALWAYS.npy,KSL-Dataset/Pose Data/Batch 2/167/Extract/Stickmans/ALWAYS.mp4,True,47,33,21,21,468,100.0,100.0,85.11,100.0,0.0,
Batch 2,167,BIG,big,KSL-Dataset/Pose Data/Batch 2/167/Extract/Landmarks/BIG.npy,KSL-Dataset/Pose Data/Batch 2/167/Extract/Stickmans/BIG.mp4,True,44,33,21,21,468,100.0,77.27,93.18,100.0,2.27,
Batch 2,167,CARE,care,KSL-Dataset/Pose Data/Batch 2/167/Extract/Landmarks/CARE.npy,KSL-Dataset/Pose Data/Batch 2/167/Extract/Stickmans/CARE.mp4,True,39,33,21,21,468,100.0,100.0,94.87,100.0,0.0,
Batch 2,167,COMMON,common,KSL-Dataset/Pose Data/Batch 2/167/Extract/Landmarks/COMMON.npy,KSL-Dataset/Pose Data/Batch 2/167/Extract/Stickmans/COMMON.mp4,True,54,33,21,21,468,100.0,74.07,81.48,100.0,5.56,
Batch 2,167,COURAGE,courage,KSL-Dataset/Pose Data/Batch 2/167/Extract/Landmarks/COURAGE.npy,KSL-Dataset/Pose Data/Batch 2/167/Extract/Stickmans/COURAGE.mp4,True,62,33,21,21,468,100.0,100.0,93.55,100.0,0.0,
Batch 2,167,DIRECT,direct,KSL-Dataset/Pose Data/Batch 2/167/Extract/Landmarks/DIRECT.npy,KSL-Dataset/Pose Data/Batch 2/167/Extract/Stickmans/DIRECT.mp4,True,41,33,21,21,468,100.0,95.12,90.24,100.0,4.88,
Batch 2,167,DRIVE,drive,KSL-Dataset/Pose Data/Batch 2/167/Extract/Landmarks/DRIVE.npy,KSL-Dataset/Pose Data/Batch 2/167/Extract/Stickmans/DRIVE.mp4,True,32,33,21,21,468,100.0,90.62,96.88,100.0,0.0,
Batch 2,167,FRIENDS,friends,KSL-Dataset/Pose Data/Batch 2/167/Extract/Landmarks/FRIENDS.npy,KSL-Dataset/Pose Data/Batch 2/167/Extract/Stickmans/FRIENDS.mp4,True,62,33,21,21,468,100.0,93.55,91.94,100.0,3.23,
Batch 2,167,FUTURE,future,KSL-Dataset/Pose Data/Batch 2/167/Extract/Landmarks/FUTURE.npy,KSL-Dataset/Pose Data/Batch 2/167/Extract/Stickmans/FUTURE.mp4,True,56,33,0,21,468,100.0,94.64,91.07,100.0,0.0,
Batch 2,167,GRAMMAR,grammar,KSL-Dataset/Pose Data/Batch 2/167/Extract/Landmarks/GRAMMAR.npy,KSL-Dataset/Pose Data/Batch 2/167/Extract/Stickmans/GRAMMAR.mp4,True,60,33,21,21,468,100.0,88.33,83.33,100.0,0.0,
Batch 2,167,HAND,hand,KSL-Dataset/Pose Data/Batch 2/167/Extract/Landmarks/HAND.npy,KSL-Dataset/Pose Data/Batch 2/167/Extract/Stickmans/HAND.mp4,True,42,33,21,21,468,100.0,100.0,90.48,100.0,0.0,
Batch 2,167,HELP,help,KSL-Dataset/Pose Data/Batch 2/167/Extract/Landmarks/HELP.npy,KSL-Dataset/Pose Data/Batch 2/167/Extract/Stickmans/HELP.mp4,True,37,33,21,21,468,100.0,67.57,62.16,100.0,16.22,
Batch 2,167,HOUSE,house,KSL-Dataset/Pose Data/Batch 2/167/Extract/Landmarks/HOUSE.npy,KSL-Dataset/Pose Data/Batch 2/167/Extract/Stickmans/HOUSE.mp4,True,39,33,0,0,468,100.0,61.54,94.87,100.0,5.13,
Batch 2,167,LAPTOP,laptop,KSL-Dataset/Pose Data/Batch 2/167/Extract/Landmarks/LAPTOP.npy,KSL-Dataset/Pose Data/Batch 2/167/Extract/Stickmans/LAPTOP.mp4,True,36,33,21,21,468,100.0,97.22,83.33,100.0,0.0,
Batch 2,167,LAW,law,KSL-Dataset/Pose Data/Batch 2/167/Extract/Landmarks/LAW.npy,KSL-Dataset/Pose Data/Batch 2/167/Extract/Stickmans/LAW.mp4,True,43,33,21,21,468,100.0,100.0,100.0,100.0,0.0,
Batch 2,167,LIVE,live,KSL-Dataset/Pose Data/Batch 2/167/Extract/Landmarks/LIVE.npy,KSL-Dataset/Pose Data/Batch 2/167/Extract/Stickmans/LIVE.mp4,True,44,33,21,21,468,100.0,86.36,84.09,100.0,4.55,
Batch 2,167,LONG,long,KSL-Dataset/Pose Data/Batch 2/167/Extract/Landmarks/LONG.npy,KSL-Dataset/Pose Data/Batch 2/167/Extract/Stickmans/LONG.mp4,True,36,33,21,21,468,100.0,97.22,100.0,100.0,0.0,
Batch 2,167,ME,me,KSL-Dataset/Pose Data/Batch 2/167/Extract/Landmarks/ME.npy,KSL-Dataset/Pose Data/Batch 2/167/Extract/Stickmans/ME.mp4,True,24,33,21,21,468,100.0,100.0,100.0,100.0,0.0,
Batch 2,167,MINE,mine,KSL-Dataset/Pose Data/Batch 2/167/Extract/Landmarks/MINE.npy,KSL-Dataset/Pose Data/Batch 2/167/Extract/Stickmans/MINE.mp4,True,31,33,21,21,468,100.0,93.55,100.0,100.0,0.0,
Batch 2,167,NAIROBI,nairobi,KSL-Dataset/Pose Data/Batch 2/167/Extract/Landmarks/NAIROBI.npy,KSL-Dataset/Pose Data/Batch 2/167/Extract/Stickmans/NAIROBI.mp4,True,44,33,21,21,468,100.0,100.0,88.64,100.0,0.0,
Batch 2,167,NORMAL,normal,KSL-Dataset/Pose Data/Batch 2/167/Extract/Landmarks/NORMAL.npy,KSL-Dataset/Pose Data/Batch 2/167/Extract/Stickmans/NORMAL.mp4,True,45,33,21,0,468,100.0,86.67,86.67,100.0,0.0,
Batch 2,167,OPERATE,operate,KSL-Dataset/Pose Data/Batch 2/167/Extract/Landmarks/OPERATE.npy,KSL-Dataset/Pose Data/Batch 2/167/Extract/Stickmans/OPERATE.mp4,True,50,33,21,21,468,100.0,88.0,96.0,100.0,0.0,
Batch 2,167,PAST,past,KSL-Dataset/Pose Data/Batch 2/167/Extract/Landmarks/PAST.npy,KSL-Dataset/Pose Data/Batch 2/167/Extract/Stickmans/PAST.mp4,True,45,33,21,21,468,100.0,100.0,68.89,100.0,0.0,
Batch 2,167,POSSIBLE,possible,KSL-Dataset/Pose Data/Batch 2/167/Extract/Landmarks/POSSIBLE.npy,KSL-Dataset/Pose Data/Batch 2/167/Extract/Stickmans/POSSIBLE.mp4,True,61,33,0,21,468,100.0,65.57,90.16,100.0,6.56,
Batch 2,167,PROMOTE,promote,KSL-Dataset/Pose Data/Batch 2/167/Extract/Landmarks/PROMOTE.npy,KSL-Dataset/Pose Data/Batch 2/167/Extract/Stickmans/PROMOTE.mp4,True,36,33,21,21,468,100.0,88.89,100.0,100.0,0.0,
Batch 2,167,REPORT,report,KSL-Dataset/Pose Data/Batch 2/167/Extract/Landmarks/REPORT.npy,KSL-Dataset/Pose Data/Batch 2/167/Extract/Stickmans/REPORT.mp4,True,62,33,21,21,468,100.0,96.77,98.39,100.0,0.0,
Batch 2,167,SENSE,sense,KSL-Dataset/Pose Data/Batch 2/167/Extract/Landmarks/SENSE.npy,KSL-Dataset/Pose Data/Batch 2/167/Extract/Stickmans/SENSE.mp4,True,46,33,21,21,468,100.0,95.65,93.48,100.0,0.0,
Batch 2,167,SMART,smart,KSL-Dataset/Pose Data/Batch 2/167/Extract/Landmarks/SMART.npy,KSL-Dataset/Pose Data/Batch 2/167/Extract/Stickmans/SMART.mp4,True,31,33,0,21,468,100.0,87.1,100.0,100.0,0.0,
Batch 2,167,TALL,tall,KSL-Dataset/Pose Data/Batch 2/167/Extract/Landmarks/TALL.npy,KSL-Dataset/Pose Data/Batch 2/167/Extract/Stickmans/TALL.mp4,True,32,33,21,0,468,100.0,100.0,65.62,100.0,0.0,
Batch 2,167,THINK,think,KSL-Dataset/Pose Data/Batch 2/167/Extract/Landmarks/THINK.npy,KSL-Dataset/Pose Data/Batch 2/167/Extract/Stickmans/THINK.mp4,True,34,33,21,21,468,100.0,100.0,100.0,100.0,0.0,
Batch 2,167,TREE,tree,KSL-Dataset/Pose Data/Batch 2/167/Extract/Landmarks/TREE.npy,KSL-Dataset/Pose Data/Batch 2/167/Extract/Stickmans/TREE.mp4,True,78,33,21,21,468,100.0,100.0,89.74,100.0,0.0,
Batch 2,167,TRUE,true,KSL-Dataset/Pose Data/Batch 2/167/Extract/Landmarks/TRUE.npy,KSL-Dataset/Pose Data/Batch 2/167/Extract/Stickmans/TRUE.mp4,True,28,33,21,0,468,100.0,67.86,75.0,100.0,17.86,
Batch 2,167,VISIT,visit,KSL-Dataset/Pose Data/Batch 2/167/Extract/Landmarks/VISIT.npy,KSL-Dataset/Pose Data/Batch 2/167/Extract/Stickmans/VISIT.mp4,True,36,33,21,21,468,100.0,100.0,100.0,100.0,0.0,
Batch 2,167,WHERE,where,KSL-Dataset/Pose Data/Batch 2/167/Extract/Landmarks/WHERE.npy,KSL-Dataset/Pose Data/Batch 2/167/Extract/Stickmans/WHERE.mp4,True,25,33,21,21,468,100.0,84.0,92.0,100.0,4.0,
Batch 2,167,WORK,work,KSL-Dataset/Pose Data/Batch 2/167/Extract/Landmarks/WORK.npy,KSL-Dataset/Pose Data/Batch 2/167/Extract/Stickmans/WORK.mp4,True,24,33,21,21,468,100.0,91.67,95.83,100.0,0.0,
Batch 2,167,WRITE,write,KSL-Dataset/Pose Data/Batch 2/167/Extract/Landmarks/WRITE.npy,KSL-Dataset/Pose Data/Batch 2/167/Extract/Stickmans/WRITE.mp4,True,36,33,21,21,468,100.0,100.0,100.0,100.0,0.0,
Batch 2,167,YOU,you,KSL-Dataset/Pose Data/Batch 2/167/Extract/Landmarks/YOU.npy,KSL-Dataset/Pose Data/Batch 2/167/Extract/Stickmans/YOU.mp4,True,22,33,21,21,468,100.0,95.45,100.0,100.0,0.0,
Batch 2,173,BODY,body,KSL-Dataset/Pose Data/Batch 2/173/Extract/Landmarks/BODY.npy,KSL-Dataset/Pose Data/Batch 2/173/Extract/Stickmans/BODY.mp4,True,32,33,0,21,468,100.0,56.25,93.75,100.0,6.25,
Batch 2,173,GET,get,KSL-Dataset/Pose Data/Batch 2/173/Extract/Landmarks/GET.npy,KSL-Dataset/Pose Data/Batch 2/173/Extract/Stickmans/GET.mp4,True,22,33,21,21,468,100.0,77.27,90.91,100.0,4.55,
Batch 2,173,GO,go,KSL-Dataset/Pose Data/Batch 2/173/Extract/Landmarks/GO.npy,KSL-Dataset/Pose Data/Batch 2/173/Extract/Stickmans/GO.mp4,True,28,33,21,21,468,100.0,100.0,75.0,100.0,0.0,
Batch 2,173,ME,me,KSL-Dataset/Pose Data/Batch 2/173/Extract/Landmarks/ME.npy,KSL-Dataset/Pose Data/Batch 2/173/Extract/Stickmans/ME.mp4,True,20,33,21,21,468,100.0,100.0,100.0,100.0,0.0,
Batch 2,173,MILK,milk,KSL-Dataset/Pose Data/Batch 2/173/Extract/Landmarks/MILK.npy,KSL-Dataset/Pose Data/Batch 2/173/Extract/Stickmans/MILK.mp4,True,14,33,0,21,468,100.0,35.71,78.57,100.0,14.29,
Batch 2,173,MYSELF,myself,KSL-Dataset/Pose Data/Batch 2/173/Extract/Landmarks/MYSELF.npy,KSL-Dataset/Pose Data/Batch 2/173/Extract/Stickmans/MYSELF.mp4,True,17,33,0,21,468,100.0,0.0,100.0,100.0,0.0,left_hand_missing_all_frames
Batch 2,173,NO,no,KSL-Dataset/Pose Data/Batch 2/173/Extract/Landmarks/NO.npy,KSL-Dataset/Pose Data/Batch 2/173/Extract/Stickmans/NO.mp4,True,12,33,0,21,468,100.0,0.0,100.0,100.0,0.0,left_hand_missing_all_frames
Batch 2,173,PAST,past,KSL-Dataset/Pose Data/Batch 2/173/Extract/Landmarks/PAST.npy,KSL-Dataset/Pose Data/Batch 2/173/Extract/Stickmans/PAST.mp4,True,26,33,0,0,468,100.0,0.0,50.0,100.0,50.0,left_hand_missing_all_frames
Batch 2,173,SIT,sit,KSL-Dataset/Pose Data/Batch 2/173/Extract/Landmarks/SIT.npy,KSL-Dataset/Pose Data/Batch 2/173/Extract/Stickmans/SIT.mp4,True,19,33,21,21,468,100.0,94.74,100.0,100.0,0.0,
Batch 2,173,SOME,some,KSL-Dataset/Pose Data/Batch 2/173/Extract/Landmarks/SOME.npy,KSL-Dataset/Pose Data/Batch 2/173/Extract/Stickmans/SOME.mp4,True,13,33,21,21,468,100.0,100.0,84.62,100.0,0.0,
Batch 2,173,SWIM,swim,KSL-Dataset/Pose Data/Batch 2/173/Extract/Landmarks/SWIM.npy,KSL-Dataset/Pose Data/Batch 2/173/Extract/Stickmans/SWIM.mp4,True,34,33,21,21,468,100.0,73.53,73.53,100.0,14.71,
Batch 2,173,THERE,there,KSL-Dataset/Pose Data/Batch 2/173/Extract/Landmarks/THERE.npy,KSL-Dataset/Pose Data/Batch 2/173/Extract/Stickmans/THERE.mp4,True,20,33,0,21,468,100.0,0.0,80.0,100.0,20.0,left_hand_missing_all_frames
Batch 2,173,YOUR,your,KSL-Dataset/Pose Data/Batch 2/173/Extract/Landmarks/YOUR.npy,KSL-Dataset/Pose Data/Batch 2/173/Extract/Stickmans/YOUR.mp4,True,20,33,21,21,468,100.0,100.0,100.0,100.0,0.0,
Batch 2,174,ACTIVE,active,KSL-Dataset/Pose Data/Batch 2/174/Extract/Landmarks/ACTIVE.npy,KSL-Dataset/Pose Data/Batch 2/174/Extract/Stickmans/ACTIVE.mp4,True,53,33,21,21,468,100.0,88.68,100.0,100.0,0.0,
Batch 2,174,ARE,are,KSL-Dataset/Pose Data/Batch 2/174/Extract/Landmarks/ARE.npy,KSL-Dataset/Pose Data/Batch 2/174/Extract/Stickmans/ARE.mp4,True,31,33,21,21,468,100.0,100.0,100.0,100.0,0.0,
Batch 2,174,ARM,arm,KSL-Dataset/Pose Data/Batch 2/174/Extract/Landmarks/ARM.npy,KSL-Dataset/Pose Data/Batch 2/174/Extract/Stickmans/ARM.mp4,True,64,33,0,21,468,100.0,68.75,100.0,100.0,0.0,
Batch 2,174,BOOK,book,KSL-Dataset/Pose Data/Batch 2/174/Extract/Landmarks/BOOK.npy,KSL-Dataset/Pose Data/Batch 2/174/Extract/Stickmans/BOOK.mp4,True,27,33,21,21,468,100.0,100.0,100.0,100.0,0.0,
Batch 2,174,CASHEWNUTS,cashewnuts,KSL-Dataset/Pose Data/Batch 2/174/Extract/Landmarks/CASHEWNUTS.npy,KSL-Dataset/Pose Data/Batch 2/174/Extract/Stickmans/CASHEWNUTS.mp4,True,36,33,0,21,468,100.0,72.22,91.67,100.0,8.33,
Batch 2,174,COOL,cool,KSL-Dataset/Pose Data/Batch 2/174/Extract/Landmarks/COOL.npy,KSL-Dataset/Pose Data/Batch 2/174/Extract/Stickmans/COOL.mp4,True,35,33,21,0,468,100.0,100.0,97.14,100.0,0.0,
Batch 2,174,CUP,cup,KSL-Dataset/Pose Data/Batch 2/174/Extract/Landmarks/CUP.npy,KSL-Dataset/Pose Data/Batch 2/174/Extract/Stickmans/CUP.mp4,True,40,33,0,21,0,100.0,85.0,95.0,92.5,0.0,
Batch 2,174,EGG,egg,KSL-Dataset/Pose Data/Batch 2/174/Extract/Landmarks/EGG.npy,KSL-Dataset/Pose Data/Batch 2/174/Extract/Stickmans/EGG.mp4,True,33,33,0,21,468,100.0,0.0,100.0,100.0,0.0,left_hand_missing_all_frames
Batch 2,174,END,end,KSL-Dataset/Pose Data/Batch 2/174/Extract/Landmarks/END.npy,KSL-Dataset/Pose Data/Batch 2/174/Extract/Stickmans/END.mp4,True,25,33,21,0,468,100.0,64.0,88.0,100.0,0.0,
Batch 2,174,ENOUGH,enough,KSL-Dataset/Pose Data/Batch 2/174/Extract/Landmarks/ENOUGH.npy,KSL-Dataset/Pose Data/Batch 2/174/Extract/Stickmans/ENOUGH.mp4,True,32,33,21,21,468,100.0,100.0,100.0,100.0,0.0,
Batch 2,174,EXPECT,expect,KSL-Dataset/Pose Data/Batch 2/174/Extract/Landmarks/EXPECT.npy,KSL-Dataset/Pose Data/Batch 2/174/Extract/Stickmans/EXPECT.mp4,True,54,33,21,21,468,100.0,100.0,96.3,100.0,0.0,
Batch 2,174,FOOD,food,KSL-Dataset/Pose Data/Batch 2/174/Extract/Landmarks/FOOD.npy,KSL-Dataset/Pose Data/Batch 2/174/Extract/Stickmans/FOOD.mp4,True,36,33,0,21,468,100.0,2.78,94.44,100.0,5.56,
Batch 2,174,FRY,fry,KSL-Dataset/Pose Data/Batch 2/174/Extract/Landmarks/FRY.npy,KSL-Dataset/Pose Data/Batch 2/174/Extract/Stickmans/FRY.mp4,True,55,33,21,21,468,100.0,92.73,100.0,100.0,0.0,
Batch 2,174,GET,get,KSL-Dataset/Pose Data/Batch 2/174/Extract/Landmarks/GET.npy,KSL-Dataset/Pose Data/Batch 2/174/Extract/Stickmans/GET.mp4,True,30,33,21,21,468,100.0,100.0,93.33,100.0,0.0,
Batch 2,174,GOOD,good,KSL-Dataset/Pose Data/Batch 2/174/Extract/Landmarks/GOOD.npy,KSL-Dataset/Pose Data/Batch 2/174/Extract/Stickmans/GOOD.mp4,True,44,33,21,21,468,100.0,100.0,86.36,100.0,0.0,
Batch 2,174,HELP,help,KSL-Dataset/Pose Data/Batch 2/174/Extract/Landmarks/HELP.npy,KSL-Dataset/Pose Data/Batch 2/174/Extract/Stickmans/HELP.mp4,True,31,33,21,21,468,100.0,96.77,100.0,100.0,0.0,
Batch 2,174,JANE,jane,KSL-Dataset/Pose Data/Batch 2/174/Extract/Landmarks/JANE.npy,KSL-Dataset/Pose Data/Batch 2/174/Extract/Stickmans/JANE.mp4,True,101,33,0,0,468,100.0,60.4,98.02,100.0,1.98,
Batch 2,174,ME,me,KSL-Dataset/Pose Data/Batch 2/174/Extract/Landmarks/ME.npy,KSL-Dataset/Pose Data/Batch 2/174/Extract/Stickmans/ME.mp4,True,26,33,21,21,468,100.0,19.23,53.85,100.0,46.15,
Batch 2,174,MEAT,meat,KSL-Dataset/Pose Data/Batch 2/174/Extract/Landmarks/MEAT.npy,KSL-Dataset/Pose Data/Batch 2/174/Extract/Stickmans/MEAT.mp4,True,47,33,0,21,468,100.0,46.81,91.49,100.0,0.0,
Batch 2,174,NICE,nice,KSL-Dataset/Pose Data/Batch 2/174/Extract/Landmarks/NICE.npy,KSL-Dataset/Pose Data/Batch 2/174/Extract/Stickmans/NICE.mp4,True,34,33,0,21,468,100.0,0.0,100.0,100.0,0.0,left_hand_missing_all_frames
Batch 2,174,PAST,past,KSL-Dataset/Pose Data/Batch 2/174/Extract/Landmarks/PAST.npy,KSL-Dataset/Pose Data/Batch 2/174/Extract/Stickmans/PAST.mp4,True,41,33,0,0,468,100.0,92.68,87.8,100.0,4.88,
Batch 2,174,PRODUCT,product,KSL-Dataset/Pose Data/Batch 2/174/Extract/Landmarks/PRODUCT.npy,KSL-Dataset/Pose Data/Batch 2/174/Extract/Stickmans/PRODUCT.mp4,True,63,33,21,21,468,100.0,100.0,100.0,100.0,0.0,
Batch 2,174,RESULTS,results,KSL-Dataset/Pose Data/Batch 2/174/Extract/Landmarks/RESULTS.npy,KSL-Dataset/Pose Data/Batch 2/174/Extract/Stickmans/RESULTS.mp4,True,96,33,0,21,468,100.0,20.83,86.46,100.0,13.54,
Batch 2,174,ROAST,roast,KSL-Dataset/Pose Data/Batch 2/174/Extract/Landmarks/ROAST.npy,KSL-Dataset/Pose Data/Batch 2/174/Extract/Stickmans/ROAST.mp4,True,39,33,0,21,468,100.0,82.05,100.0,100.0,0.0,
Batch 2,174,SERVICE,service,KSL-Dataset/Pose Data/Batch 2/174/Extract/Landmarks/SERVICE.npy,KSL-Dataset/Pose Data/Batch 2/174/Extract/Stickmans/SERVICE.mp4,True,45,33,0,0,468,100.0,77.78,68.89,100.0,20.0,
Batch 2,174,SUGAR,sugar,KSL-Dataset/Pose Data/Batch 2/174/Extract/Landmarks/SUGAR.npy,KSL-Dataset/Pose Data/Batch 2/174/Extract/Stickmans/SUGAR.mp4,True,38,33,0,0,468,100.0,2.63,68.42,100.0,31.58,
Batch 2,174,THAT,that,KSL-Dataset/Pose Data/Batch 2/174/Extract/Landmarks/THAT.npy,KSL-Dataset/Pose Data/Batch 2/174/Extract/Stickmans/THAT.mp4,True,26,33,21,21,468,100.0,100.0,96.15,100.0,0.0,
Batch 2,174,THERE,there,KSL-Dataset/Pose Data/Batch 2/174/Extract/Landmarks/THERE.npy,KSL-Dataset/Pose Data/Batch 2/174/Extract/Stickmans/THERE.mp4,True,21,33,21,21,468,100.0,100.0,100.0,100.0,0.0,
Batch 2,174,TOMMORROW,tommorrow,KSL-Dataset/Pose Data/Batch 2/174/Extract/Landmarks/TOMMORROW.npy,KSL-Dataset/Pose Data/Batch 2/174/Extract/Stickmans/TOMMORROW.mp4,True,44,33,0,21,468,100.0,0.0,100.0,100.0,0.0,left_hand_missing_all_frames
Batch 2,174,TRUE,true,KSL-Dataset/Pose Data/Batch 2/174/Extract/Landmarks/TRUE.npy,KSL-Dataset/Pose Data/Batch 2/174/Extract/Stickmans/TRUE.mp4,True,29,33,21,21,468,100.0,100.0,100.0,100.0,0.0,
Batch 2,174,WE,we,KSL-Dataset/Pose Data/Batch 2/174/Extract/Landmarks/WE.npy,KSL-Dataset/Pose Data/Batch 2/174/Extract/Stickmans/WE.mp4,True,48,33,0,0,468,100.0,8.33,81.25,100.0,14.58,
Batch 2,174,YOURS,yours,KSL-Dataset/Pose Data/Batch 2/174/Extract/Landmarks/YOURS.npy,KSL-Dataset/Pose Data/Batch 2/174/Extract/Stickmans/YOURS.mp4,True,39,33,21,21,468,100.0,97.44,100.0,100.0,0.0,
Batch 2,174,ZERO,zero,KSL-Dataset/Pose Data/Batch 2/174/Extract/Landmarks/ZERO.npy,KSL-Dataset/Pose Data/Batch 2/174/Extract/Stickmans/ZERO.mp4,True,28,33,21,21,468,100.0,100.0,100.0,100.0,0.0,
Batch 2,65,ALL,all,KSL-Dataset/Pose Data/Batch 2/65/Extract/Landmarks/ALL.npy,KSL-Dataset/Pose Data/Batch 2/65/Extract/Stickmans/ALL.mp4,True,40,33,21,21,468,100.0,100.0,100.0,95.0,0.0,
Batch 2,65,ASK,ask,KSL-Dataset/Pose Data/Batch 2/65/Extract/Landmarks/ASK.npy,KSL-Dataset/Pose Data/Batch 2/65/Extract/Stickmans/ASK.mp4,True,32,33,21,21,468,100.0,100.0,100.0,53.12,0.0,
Batch 2,65,BACK,back,KSL-Dataset/Pose Data/Batch 2/65/Extract/Landmarks/BACK.npy,KSL-Dataset/Pose Data/Batch 2/65/Extract/Stickmans/BACK.mp4,True,44,33,21,21,468,100.0,100.0,86.36,100.0,0.0,
Batch 2,65,BOOK,book,KSL-Dataset/Pose Data/Batch 2/65/Extract/Landmarks/BOOK.npy,KSL-Dataset/Pose Data/Batch 2/65/Extract/Stickmans/BOOK.mp4,True,105,33,21,21,468,100.0,99.05,99.05,100.0,0.0,
Batch 2,65,BOY THAT,boythat,KSL-Dataset/Pose Data/Batch 2/65/Extract/Landmarks/BOY THAT.npy,KSL-Dataset/Pose Data/Batch 2/65/Extract/Stickmans/BOY THAT.mp4,True,44,33,21,21,468,100.0,100.0,93.18,100.0,0.0,
Batch 2,65,CHOIR,choir,KSL-Dataset/Pose Data/Batch 2/65/Extract/Landmarks/CHOIR.npy,KSL-Dataset/Pose Data/Batch 2/65/Extract/Stickmans/CHOIR.mp4,True,65,33,21,21,468,100.0,93.85,100.0,100.0,0.0,
Batch 2,65,CONTRIBUTE,contribute,KSL-Dataset/Pose Data/Batch 2/65/Extract/Landmarks/CONTRIBUTE.npy,KSL-Dataset/Pose Data/Batch 2/65/Extract/Stickmans/CONTRIBUTE.mp4,True,55,33,21,21,468,100.0,98.18,87.27,100.0,0.0,
